ab_speed,difference_flex,difference_lateral,total_power
0.00058,0.322459,0.0233148,1.06203647
0.00079,0.323111,0.0228634,1.07148252
0.00015,0.323419,0.0226693,1.08436014
7E-05,0.323624,0.0225446,1.11250034
0.00019,0.323679,0.022537,1.12458666
0.00062,0.323706,0.0225957,1.1537881
6E-05,0.323843,0.0225218,1.16843125
0.00126,0.324599,0.0219229,1.18290631
0.00172,0.325548,0.0211267,1.22502035
0.00083,0.326006,0.0207303,1.23813748
0.00071,0.32645,0.0203479,1.25082207
0.00098,0.327163,0.0197356,1.2740686
0.00054,0.327608,0.0193484,1.28450359
0.00021,0.328058,0.0189884,1.30295716
0.00035,0.328053,0.0190343,1.31086909
0.00033,0.32805,0.0190752,1.31771577
0.00025,0.328076,0.0190826,1.33235352
1E-05,0.328258,0.018942,1.33507618
0.00162,0.329229,0.0179836,1.33678429
0.00028,0.329505,0.0177162,1.3368554
0.00047,0.32986,0.0173587,1.33470425
0.00203,0.331119,0.0159841,1.32826501
0.00068,0.33156,0.01547534,1.32256125
7E-05,0.331732,0.0152982,1.32052679
0.00024,0.331764,0.01528643,1.31665466
6E-05,0.33178,0.01528159,1.30349819
4E-05,0.331786,0.01527474,1.29800061
0.00016,0.331855,0.0151825,1.28153895
0.00088,0.332214,0.0147127,1.27318835
0.0022,0.333223,0.0133612,1.25640492
0.00038,0.333519,0.0129699,1.24908293
0.00052,0.333813,0.0125556,1.24178406
0.00051,0.334106,0.0121445,1.21953211
0.00036,0.334382,0.0117567,1.21304813
0.00045,0.334654,0.0113554,1.206963
0.00018,0.334715,0.0113036,1.19461518
0.00027,0.334726,0.0113081,1.1899242
0.00036,0.334717,0.0113539,1.18573943
0.00034,0.334708,0.0113987,1.1810042
0.00021,0.334732,0.0113797,1.17769326
0.0003,0.334945,0.0110766,1.1748882
0.00082,0.335354,0.0104424,1.17037451
0.00027,0.335546,0.0101395,1.17013946
0.00026,0.335747,0.0098372,1.1708287
0.00049,0.336019,0.0093941,1.17384637
0.00026,0.33621,0.0090869,1.17713549
0.00029,0.336393,0.0087727,1.18082174
0.00052,0.336589,0.0084233,1.18372
0.00069,0.336828,0.007977,1.18419342
0.00049,0.336986,0.0076663,1.18467461
6E-05,0.337039,0.0075624,1.20836522
0.00048,0.337046,0.0075813,1.21717042
0.00021,0.337043,0.0076049,1.22397928
0.00028,0.337026,0.0076451,1.23949993
0.00044,0.337001,0.0077113,1.24819977
0.00021,0.337007,0.0077244,1.25712177
3E-05,0.337062,0.0076206,1.26462105
0.00065,0.337359,0.007001,1.27225169
0.00024,0.337503,0.0067013,1.28265886
0.00038,0.337677,0.0063057,1.30990287
0.00013,0.337781,0.006064,1.31890845
0.00014,0.337886,0.00582,1.32797835
0.0004,0.338051,0.005399,1.34590936
0.00022,0.338166,0.005099,1.3566786
0.00025,0.338273,0.004793,1.36590565
0.00025,0.338381,0.004483,1.37495031
0.00025,0.338488,0.004171,1.38398795
0.00018,0.338584,0.003865,1.39480689
5E-05,0.338612,0.003779,1.41199304
0.00022,0.338612,0.003794,1.41212715
9E-05,0.338606,0.003793,1.41279571
4E-05,0.338632,0.003714,1.42119905
0.00062,0.338771,0.003267,1.41882655
0.0006,0.338891,0.00284,1.40800786
0.00048,0.33899,0.002487,1.3997974
0.00045,0.339088,0.002141,1.391034
0.00021,0.339175,0.001824,1.3728956
2E-05,0.339245,0.001529,1.35794418
0.00032,0.339337,0.001194,1.36499359
0.00027,0.339418,0.000863,1.37976179
0.00036,0.339527,0.000445,1.44415369
0.00031,0.33961,0.000118,1.48111797
0.00033,0.339694,0.000211,1.52536683
0.00029,0.339792,0.000605,1.59096462
2E-05,0.339815,0.000714,1.65675811
0.0002,0.339818,0.000698,1.66215459
0.0002,0.339811,0.000681,1.66755471
0.00023,0.339803,0.000678,1.68719246
3E-05,0.339828,0.000764,1.78691199
0.00058,0.339952,0.001263,1.87569654
0.00042,0.340055,0.001689,1.95691373
0.00042,0.340157,0.002119,1.99453525
0.00033,0.340232,0.002441,2.02810128
0.00032,0.340306,0.002763,2.07505654
0.00046,0.340409,0.003216,2.0998811
0.0004,0.340501,0.003621,2.13071637
0.00039,0.340585,0.003988,2.1244872
0.00038,0.340659,0.004354,2.1110006
0.00044,0.340735,0.004725,2.04823954
0.00053,0.340804,0.005104,2.00402479
0.00053,0.340884,0.005481,1.95125837
7E-05,0.34088,0.005493,1.8902954
0.0004,0.340873,0.00548,1.82182888
5E-05,0.340875,0.005559,1.82066111
0.00041,0.340955,0.005994,1.80694251
0.00034,0.341007,0.006345,1.75469039
0.00035,0.341059,0.006695,1.61828478
0.00028,0.341107,0.007038,1.46185341
0.00032,0.341147,0.007385,1.40292208
0.00033,0.341187,0.00773,1.34342343
0.00026,0.341217,0.008033,1.27060174
0.00025,0.341246,0.008334,1.21668056
0.00025,0.341275,0.008633,1.16305311
0.00025,0.341294,0.00893,0.99981694
0.00025,0.341312,0.009224,0.94330256
0.00025,0.34133,0.009516,0.89442946
0.00013,0.341328,0.009729,0.7993865
0.00013,0.341336,0.009941,0.7533671
3E-05,0.341333,0.010074,0.71277276
0.00011,0.34133,0.010112,0.67314003
0.00016,0.341317,0.010106,0.6343836
0.00016,0.341303,0.010101,0.58779614
0.00013,0.34129,0.010127,0.47769971
0.00011,0.341286,0.010313,0.44470915
0.00068,0.341302,0.010917,0.41271432
4E-05,0.341298,0.011056,0.35208143
0.00025,0.341296,0.011251,0.32345852
0.0004,0.341304,0.011553,0.29592372
0.00012,0.341296,0.011702,0.2643072
0,0.341278,0.011838,0.24172024
0.0001,0.341261,0.012041,0.22013972
5E-05,0.341244,0.012196,0.21219316
8E-05,0.34123,0.012353,0.20722527
8E-05,0.341216,0.012509,0.18415246
6E-05,0.341188,0.012661,0.14094406
1E-05,0.34117,0.012788,0.12877265
1E-05,0.341141,0.012914,0.1111529
8E-05,0.341114,0.01308,0.10020067
4E-05,0.341096,0.01321,0.09028537
1E-05,0.341064,0.013336,0.08139674
1E-05,0.341031,0.01346,0.05787646
4E-05,0.341002,0.013588,0.05222666
5E-05,0.340973,0.013716,0.04687971
5E-05,0.340922,0.013831,0.03521804
0,0.340886,0.013951,0.03052544
0.00014,0.340848,0.013973,0.02589108
0.00016,0.34082,0.013964,0.0214039
0.0002,0.34079,0.013941,0.01691913
0.00019,0.34076,0.013915,0.01135526
0.00014,0.340728,0.013928,0
0.00013,0.340666,0.014138,0
1E-05,0.340612,0.014244,0
0.00017,0.340581,0.014409,0
0.00016,0.34057,0.014538,0
0.00018,0.340548,0.014667,0
0.00016,0.34052,0.014821,0
2E-05,0.340459,0.014935,0
0.0001,0.340387,0.015011,0
2E-05,0.340321,0.015106,0
1E-05,0.340264,0.015199,0
5E-05,0.340192,0.015302,0
4E-05,0.340119,0.015387,0
3E-05,0.340055,0.01547,0
4E-05,0.33998,0.01555,0
1E-05,0.339904,0.015661,0
4E-05,0.339838,0.015738,0
5E-05,0.339761,0.015814,0
3E-05,0.339683,0.015888,0
0,0.339604,0.015994,0
3E-05,0.339525,0.016067,0
0.0001,0.339434,0.016121,0
0,0.339349,0.016199,0
2E-05,0.339274,0.016311,0
7E-05,0.339174,0.016368,0
6E-05,0.339084,0.016424,0
3E-05,0.338995,0.016498,0
0.00013,0.338932,0.016648,0
5E-05,0.338917,0.016694,0
1E-05,0.338916,0.0167,0
0,0.338914,0.016707,0
2E-05,0.338885,0.016739,0
0.0001,0.338792,0.016904,0
8E-05,0.338686,0.016957,0
0.00025,0.338534,0.016939,0
0.00031,0.338329,0.016908,0
1E-05,0.338241,0.016991,0
4E-05,0.338146,0.01705,0
0.00022,0.337961,0.017042,0
7E-05,0.337866,0.017165,0
2E-05,0.33775,0.01726,0
0.00017,0.337589,0.017249,0
2E-05,0.337489,0.017324,0
4E-05,0.337365,0.01744,0
1E-04,0.337202,0.01747,0
6E-05,0.337094,0.017578,0
5E-05,0.336985,0.017685,0
8E-05,0.33683,0.017711,0
1E-05,0.336699,0.017787,0
0,0.336562,0.017853,0
0.00016,0.336489,0.018015,0
0.00025,0.336417,0.018254,0
0.00022,0.336365,0.01846,0
0.00023,0.336313,0.018667,0
0.0002,0.336252,0.018864,0
0.00017,0.336128,0.019063,0
0.00022,0.335953,0.018976,0
0.00021,0.335838,0.018852,0
0.00018,0.335762,0.018742,0
0.00018,0.335685,0.018629,0
0.00012,0.335588,0.018562,0
0.00014,0.335452,0.018737,0
0.00031,0.335265,0.019079,0
7E-05,0.335147,0.01919,0
7E-05,0.33503,0.019302,0
0.00022,0.334883,0.019567,0
9E-05,0.334723,0.019722,0
0.00016,0.334597,0.01992,0
0.00015,0.334461,0.020122,0
7E-05,0.334321,0.020254,0
0.00011,0.334192,0.02041,0
9E-05,0.334064,0.020567,0
0.00021,0.333917,0.020831,0
0.00011,0.333791,0.020998,0
0.00011,0.333665,0.021167,0
0.0001,0.33353,0.021338,0
0.0002,0.333386,0.021602,0
5E-05,0.33325,0.021737,0
0.00011,0.333121,0.021908,0
0.00017,0.333063,0.021807,0
0.0001,0.333024,0.021735,0
7E-05,0.332989,0.021692,0
3E-05,0.332974,0.021728,0
0.0002,0.332918,0.021955,0
0.00046,0.33277,0.02246,0
0.00012,0.332554,0.022516,0
8E-05,0.332405,0.02271,0
6E-05,0.332267,0.022875,0
6E-05,0.332139,0.023045,0
0.0001,0.332027,0.023248,0
0.0004,0.331855,0.023773,0
4E-05,0.331739,0.023951,0
5E-05,0.331625,0.024138,0
7E-05,0.331513,0.024331,0
4E-05,0.331431,0.024504,0
5E-05,0.33134,0.024682,0
1E-05,0.331247,0.02484,0
7E-05,0.331147,0.025085,0
0,0.331065,0.025245,0
8E-05,0.330916,0.025669,0
0.00016,0.330847,0.025704,0
0.00016,0.33079,0.025704,0
0.00018,0.330745,0.025696,0
0.00023,0.330701,0.02563,0
0.00023,0.33066,0.025569,0
1E-05,0.330644,0.02561,0
0.00021,0.330631,0.025873,0
0.00066,0.330588,0.026657,0
0.00012,0.330487,0.026991,0
0.00021,0.330457,0.027365,0
1E-05,0.33042,0.027553,0
7E-05,0.330385,0.027732,0
0.00017,0.330356,0.028085,0
8E-05,0.330328,0.02834,0
1E-05,0.330291,0.028585,0
9E-05,0.330276,0.028847,0
9E-05,0.330251,0.029111,0
0.00014,0.330209,0.029638,0.09738938
7E-05,0.330186,0.029877,0.14855667
6E-05,0.330163,0.030117,0.19837871
6E-05,0.330141,0.030359,0.31414435
0.00015,0.33012,0.030694,0.35674445
8E-05,0.330099,0.030953,0.38597191
9E-05,0.33008,0.031212,0.41371472
0.00011,0.330051,0.031471,0.4489681
0.00012,0.330031,0.031792,0.48110903
5E-05,0.329986,0.032156,0.54567412
9E-05,0.329978,0.032204,0.56378123
0.00011,0.329971,0.032227,0.57895298
0.00012,0.329965,0.032252,0.6063618
4E-05,0.329949,0.032357,0.60979454
0.00032,0.329903,0.032866,0.6108998
0.0001,0.329877,0.033123,0.60829356
0.00013,0.329852,0.033432,0.60371395
0.00015,0.329817,0.033741,0.59680148
0.00028,0.329748,0.034313,0.55192594
0.00016,0.329716,0.034575,0.53480596
0.0002,0.329684,0.03483,0.50455575
0.00035,0.329634,0.035192,0.45178801
0.00026,0.329593,0.035471,0.45035794
0.00019,0.329551,0.035752,0.44310153
8E-05,0.329505,0.03604,0.40431509
9E-05,0.329449,0.036323,0.31564187
0.00019,0.329385,0.036663,0.27976779
0.00027,0.329278,0.037201,0.08286339
0.00014,0.329224,0.037464,0.03030044
0.00021,0.32915,0.037791,0
0.00012,0.329086,0.038037,0
0.00013,0.329021,0.038279,0
0.00012,0.328957,0.038516,0
0.00011,0.328931,0.038596,0
0.00012,0.328927,0.038636,0
0.00011,0.328912,0.038676,0
0.00036,0.328729,0.039265,0
0,0.328683,0.039402,0
6E-05,0.328627,0.039576,0
0.00017,0.32853,0.039826,0
3E-05,0.32848,0.039964,0
4E-05,0.328413,0.040124,0
7E-05,0.328334,0.040303,0
1E-05,0.328274,0.040444,0
1E-05,0.328214,0.040581,0
2E-05,0.328082,0.040848,0
1E-05,0.32802,0.040978,0
0,0.327948,0.041106,0
1E-05,0.327885,0.041233,0
3E-05,0.327809,0.041359,0
1E-05,0.327734,0.041481,0
6E-05,0.327688,0.041575,0
0.00012,0.327635,0.041663,0
0.00018,0.327563,0.041784,0
0.00018,0.327407,0.042006,0
3E-05,0.327327,0.04211,0
6E-05,0.327254,0.042214,0
1E-05,0.327175,0.042314,0
2E-05,0.327095,0.042413,0
5E-05,0.32701,0.042512,0
5E-05,0.326936,0.042598,0
4E-05,0.326862,0.042683,0
3E-05,0.326768,0.042783,0
7E-05,0.326596,0.04296,0
9E-05,0.326539,0.043018,0
0.00014,0.326492,0.043046,0
0.00023,0.326446,0.043062,0
0.00017,0.326408,0.043075,0
9E-05,0.326338,0.043132,0
7E-05,0.326209,0.043265,0
0,0.326066,0.043407,0
4E-05,0.325963,0.043488,0
5E-05,0.325869,0.043567,0
0,0.325754,0.043668,0
8E-05,0.32564,0.043754,0
4E-05,0.325532,0.043841,0
4E-05,0.325439,0.043928,0
0.00015,0.325362,0.044015,0
0.00014,0.325285,0.044103,0
1E-05,0.325182,0.044188,0
0.00012,0.32503,0.044292,0
0.00011,0.324895,0.044373,0
0.00012,0.324769,0.044453,0
8E-05,0.324651,0.044533,0
0,0.324502,0.044646,0
0.00012,0.324372,0.044728,0
0.00013,0.324224,0.044809,0
0.00014,0.324085,0.044889,0
5E-05,0.323925,0.044996,0
9E-05,0.32378,0.04508,0
9E-05,0.32364,0.045163,0
6E-05,0.3235,0.045248,0
1E-05,0.32334,0.045359,0
0.00011,0.32319,0.045446,0
9E-05,0.32304,0.045532,0
4E-05,0.3229,0.045624,0
2E-05,0.32274,0.045739,0
4E-05,0.32261,0.04584,0
0.00015,0.32252,0.045949,0
0.00012,0.32245,0.046022,0
2E-05,0.32243,0.046044,0
3E-05,0.3224,0.046062,0
0.00014,0.32222,0.046151,0
5E-05,0.32196,0.046354,0
0.00014,0.32182,0.046417,0
9E-05,0.32166,0.04651,0
0.00013,0.32139,0.04674,0
0.00013,0.32124,0.046808,0
8E-05,0.32107,0.046908,0
0.00022,0.32077,0.047192,0
0.00014,0.32062,0.047257,0
9E-05,0.32045,0.047358,0
8E-05,0.32022,0.047543,0
6E-05,0.32006,0.047646,0
5E-05,0.31989,0.047747,0
2E-05,0.31966,0.04791,0
2E-05,0.31946,0.048037,0
3E-05,0.31926,0.048164,0
0.00013,0.31912,0.04831,0
0.00011,0.31897,0.048454,0
0.00024,0.31886,0.048614,0
0.00023,0.31874,0.048774,0
0.00022,0.31863,0.048933,0
0.00017,0.31844,0.049122,0
0.00033,0.31814,0.049215,0
1E-04,0.31791,0.049335,0
0.00022,0.31775,0.049358,0
0.00028,0.31763,0.049342,0
0.00028,0.31749,0.049326,0
8E-05,0.31731,0.049415,0
0.00012,0.31703,0.04965,0
0.0001,0.31671,0.049908,0
5E-05,0.31645,0.050073,0
1E-05,0.31621,0.050245,0
0,0.31597,0.05042,0
0.00011,0.31567,0.050673,0
4E-05,0.31542,0.050884,0
4E-05,0.31516,0.051099,0
6E-05,0.31491,0.051317,0
0.00021,0.31471,0.05155,0
0.00038,0.31449,0.051871,0
0.00035,0.3143,0.052154,0
0.00035,0.31411,0.052438,0
0.00037,0.31393,0.052724,0
0.00036,0.31375,0.053012,0
0.00043,0.31352,0.053369,0
9E-05,0.31337,0.053525,0
0.0003,0.31323,0.05354,0
0.00032,0.3131,0.053538,0
0.00024,0.313,0.053542,0
0.00017,0.31286,0.053612,0
0.00026,0.31256,0.053994,0
0.00018,0.31229,0.054307,0
0.00016,0.31203,0.054621,0
0.00012,0.31175,0.054937,0
0.00019,0.3115,0.055255,0
0.00019,0.31125,0.055575,0
0.00024,0.31094,0.055972,0
0.00016,0.31068,0.05629,0
0.00021,0.31044,0.056609,0
0.0002,0.31022,0.056929,0
0.00032,0.30989,0.057383,0
0.00028,0.30964,0.057755,0
0.00029,0.30938,0.05813,0
1E-05,0.30925,0.058279,0
0.0001,0.30916,0.058363,0
7E-05,0.3091,0.058427,0
6E-05,0.30907,0.058439,0
1E-05,0.30906,0.058447,0
3E-05,0.30904,0.058486,0
0.00021,0.30893,0.058677,0
0.00066,0.30859,0.059269,0
0.00056,0.3082,0.059898,0
0.00027,0.30794,0.060306,0
0.00022,0.30767,0.060716,0
0.00018,0.30745,0.061051,0
0.00019,0.30722,0.061382,0
0.00025,0.30694,0.061803,0
0.00023,0.3067,0.062164,0
0.00024,0.30647,0.062518,0
0.00026,0.30624,0.062863,0
0.00018,0.30604,0.063145,0
0.00014,0.30584,0.063422,0
0.00012,0.30578,0.063454,0
0.00014,0.30574,0.063468,0
0.00015,0.30571,0.063473,0
0.00015,0.30567,0.063478,0
0.00013,0.30563,0.063505,0
2E-05,0.3055,0.06364,0
0.00025,0.30527,0.063958,0
0.00029,0.30502,0.064303,0.00905564
1E-05,0.30487,0.064454,0.00913073
7E-05,0.30472,0.064643,0.00920576
1E-04,0.30454,0.064855,0.01142826
6E-05,0.3044,0.065008,0.02015154
0.00014,0.30428,0.065162,0.03004646
0.00019,0.30418,0.065312,0.05183026
0.00018,0.30408,0.065461,0.06606664
0.0002,0.30398,0.065607,0.07014959
0.00017,0.30388,0.06575,0.07302318
7E-05,0.30377,0.065871,0.07513838
0.00014,0.30362,0.065985,0.07642687
0.00013,0.30347,0.066097,0.0768577
3E-05,0.30335,0.06621,0.07496361
8E-05,0.30322,0.06632,0.07259966
0,0.3031,0.06643,0.06930217
2E-05,0.30298,0.066539,0.06880625
9E-05,0.30285,0.066644,0.06623253
4E-05,0.30274,0.066749,0.05949176
6E-05,0.30263,0.066832,0.05704394
7E-05,0.30253,0.066916,0.05244063
8E-05,0.30239,0.067027,0.04624937
0.00019,0.30233,0.067032,0.04147883
0.0002,0.30229,0.067029,0.02948555
0.00021,0.30224,0.067026,0.02324412
0.00026,0.30217,0.067039,0.01660286
5E-05,0.30204,0.067146,0
6E-05,0.30193,0.06725,0
7E-05,0.30182,0.067352,0
0.00016,0.30168,0.067448,0
2E-05,0.30158,0.067552,0
0.00013,0.30148,0.067685,0
0.00013,0.3014,0.067798,0
0.00016,0.30134,0.06791,0
0.00016,0.30127,0.068023,0
0.00017,0.30117,0.068164,0
7E-05,0.30107,0.068271,0.03333061
0.00046,0.3009,0.068352,0.14151246
0.00011,0.30079,0.068455,0.20821048
0.00012,0.30066,0.068578,0.2452654
0.00016,0.30054,0.068684,0.28012617
8E-05,0.30044,0.068796,0.33178615
9E-05,0.30033,0.068907,0.36323223
0.00024,0.3002,0.069008,0.3645351
9E-05,0.30009,0.069145,0.36778801
9E-05,0.29996,0.069282,0.38387307
0.00013,0.29986,0.069391,0.47132884
0.00022,0.29976,0.069493,0.47754256
0.00028,0.2997,0.069497,0.47357881
0.0003,0.29967,0.06948,0.46055012
0.00032,0.29963,0.069456,0.4425727
0.00045,0.29958,0.06942,0.41775693
0.00031,0.29955,0.069403,0.3878971
0.00026,0.29949,0.069428,0.32250883
5E-05,0.29935,0.069605,0.27400421
0.00032,0.29925,0.069685,0.24329773
1E-05,0.29917,0.069791,0.23684299
0.00011,0.29906,0.069974,0.08542788
0.00014,0.29898,0.070132,0.03390876
0.00021,0.29889,0.070292,0
0.00022,0.29881,0.070462,0
0.00021,0.29875,0.070611,0
0.00017,0.29868,0.070749,0
6E-05,0.29859,0.070886,0
0.00018,0.29845,0.071055,0
0.00042,0.29831,0.071152,0
9E-05,0.29821,0.071286,0
0.00014,0.2981,0.071414,0.00025118
0.00013,0.29795,0.071588,0.00156359
0.00012,0.29784,0.071719,0.00169461
0.0001,0.29772,0.07185,0.00182562
0.0001,0.2976,0.071992,0.00248037
7E-05,0.29745,0.072188,0.00573037
0.00021,0.29736,0.07227,0.02309105
0.00035,0.2973,0.072243,0.03022551
0.00036,0.29726,0.072226,0.03621424
0.0003,0.29719,0.072241,0.04549497
0.00012,0.29704,0.07241,0.04849459
0.00019,0.29686,0.072697,0.04914101
5E-05,0.29675,0.072845,0.0492851
0.00013,0.29661,0.072989,0.04889762
9E-05,0.29645,0.073218,0.04805456
3E-05,0.29631,0.073408,0.04638356
0.00025,0.29605,0.073801,0.0425927
0.00026,0.29595,0.073996,0.03944536
0.00033,0.29586,0.074194,0.03576508
0.00048,0.29574,0.074453,0.02728829
0.00038,0.29564,0.074663,0.0271349
0.00035,0.29554,0.07487,0.02674859
0.00014,0.29541,0.075077,0.02476205
0.00036,0.29517,0.075309,0.01729435
0.00015,0.29504,0.075518,0.00958927
6E-05,0.2949,0.075715,0.00406162
0.0001,0.29465,0.076065,0
0.00022,0.29459,0.076106,0
0.00021,0.29455,0.07611,0
0.00023,0.2945,0.076114,0.14180224
0.00024,0.29447,0.076108,0.30737426
0.00029,0.29442,0.076122,0.3823289
7E-05,0.29434,0.076208,0.44706084
0.00027,0.29419,0.076464,0.50945809
0.00043,0.29401,0.076811,0.57075017
0.00025,0.29384,0.077098,0.62943704
0.00048,0.29356,0.077604,0.71834724
0.00025,0.29342,0.077853,0.77835279
0.00017,0.29327,0.078102,0.78546873
0.00024,0.29314,0.078361,0.79192951
0.00024,0.29299,0.078611,0.87531244
0.00037,0.29288,0.07887,0.90716604
0.00042,0.29278,0.07913,0.94190229
0.00042,0.29268,0.07938,0.9657459
0.00044,0.29258,0.07964,0.98551432
0.00043,0.29249,0.07989,1.00542652
0.00078,0.29231,0.08037,1.0242782
0.00028,0.29221,0.08059,1.02781965
9E-05,0.29211,0.08071,1.02730737
0.00018,0.29203,0.08077,1.00093316
0.00025,0.29196,0.080788,0.95750914
0.0002,0.2919,0.080796,0.93253903
0.00019,0.29184,0.080793,0.90347451
0.00015,0.29177,0.080829,0.86095568
3E-05,0.29164,0.080969,0.8212315
0.00094,0.29126,0.081746,0.77843073
0.00018,0.2909,0.082204,0.66846559
3E-05,0.29073,0.082383,0.59968973
7E-05,0.2905,0.082541,0.54256097
0.00026,0.29019,0.082644,0.28236507
5E-05,0.28996,0.082768,0.07876453
5E-05,0.28972,0.082877,0
0.00013,0.28956,0.083038,0
0.0001,0.28939,0.083176,0
0.00021,0.28929,0.083362,0
0.00023,0.28919,0.083555,0
0.00049,0.28901,0.083961,0
0.00023,0.28894,0.08415,0.0015628
0.00021,0.28886,0.084334,0.00980602
0.00021,0.28873,0.084535,0.02428501
7E-05,0.2885,0.084605,0.0310517
0.00044,0.28821,0.08442,0.03291402
0.00048,0.28792,0.084181,0.03470758
0.0002,0.28779,0.084076,0.0353509
0.00026,0.28764,0.083938,0.03538555
0.00034,0.28745,0.083743,0.0347483
0.00028,0.28714,0.083656,0.03162958
1E-05,0.28688,0.083764,0.02918335
9E-05,0.2866,0.083974,0.02648281
2E-05,0.28637,0.084087,0.01402094
3E-05,0.28615,0.084226,0.00841887
2E-05,0.28594,0.084382,0.00822635
5E-05,0.28577,0.084528,0.00725445
0.00019,0.28567,0.084748,0.00220771
0.00032,0.28557,0.085093,0
0.00044,0.28544,0.085561,0
0.00055,0.28526,0.086213,0
0.00038,0.28509,0.086811,0
6E-05,0.28488,0.087278,0
0.00029,0.28477,0.087796,0
7E-05,0.28471,0.087896,0
0.0001,0.28464,0.088039,0
0.0001,0.28462,0.088048,0
0.00014,0.28459,0.08806,0
0.00014,0.28455,0.088065,0.00729986
0.00011,0.28453,0.08809,0.05846759
0.0002,0.2844,0.088723,0.13077818
0.00033,0.2843,0.08937,0.16347092
0.00013,0.28424,0.089747,0.20180002
0.00012,0.28418,0.090125,0.26496815
0.00026,0.2841,0.090701,0.26601977
0.00014,0.28403,0.091097,0.26864316
0.00014,0.28395,0.091502,0.28158405
0.00011,0.28387,0.091897,0.32437206
0.00022,0.28377,0.092408,0.34366521
0.00014,0.28368,0.092818,0.36499994
0.00023,0.28346,0.093597,0.40088902
0.0002,0.28331,0.094114,0.4122603
0.00017,0.28315,0.094556,0.42771544
0.00017,0.28298,0.094984,0.44483373
0.00021,0.28288,0.09499,0.43894819
6E-05,0.28284,0.095004,0.42964629
4E-05,0.28282,0.095003,0.41726987
